fips,state,county,votes_dem,votes_gop,total_votes,per_dem,per_gop,per_point_diff
50011,Vermont,Franklin County,13611,11274,25830,0.526945412,0.436469222,-0.09047619
50013,Vermont,Grand Isle County,2905,1810,4851,0.598845599,0.373118945,-0.225726654
50015,Vermont,Lamoille County,10240,4163,14915,0.686557157,0.279114985,-0.407442172
50017,Vermont,Orange County,10304,6187,17122,0.601798855,0.361347973,-0.240450882
50019,Vermont,Orleans County,7147,6512,14096,0.507023269,0.461975028,-0.045048241
50021,Vermont,Rutland County,18230,14672,33970,0.536649985,0.431910509,-0.104739476
50023,Vermont,Washington County,25191,8928,35307,0.713484578,0.252867703,-0.460616875
50025,Vermont,Windham County,18767,6440,26035,0.720837334,0.247359324,-0.47347801
50027,Vermont,Windsor County,23376,9971,34446,0.678627417,0.289467572,-0.389159844
51001,Virginia,Accomack County,7578,9172,16962,0.446763353,0.540738121,0.093974767
51003,Virginia,Albemarle County,42466,20804,64657,0.656788901,0.321759438,-0.335029463
51005,Virginia,Alleghany County,2243,5859,8203,0.273436548,0.714250884,0.440814336
51007,Virginia,Amelia County,2411,5390,7893,0.305460535,0.682883568,0.377423033
51009,Virginia,Amherst County,5672,11041,17005,0.333548956,0.649279624,0.315730667
51011,Virginia,Appomattox County,2418,6702,9268,0.260897713,0.723133362,0.46223565
51013,Virginia,Arlington County,105344,22318,130699,0.806004637,0.170758766,-0.63524587
51015,Virginia,Augusta County,10840,30714,42278,0.256398127,0.726477128,0.470079001
51017,Virginia,Bath County,646,1834,2501,0.258296681,0.733306677,0.475009996
51019,Virginia,Bedford County,12176,35600,48669,0.250179786,0.731471779,0.481291993
51021,Virginia,Bland County,532,2903,3479,0.152917505,0.834435183,0.681517677
51023,Virginia,Botetourt County,5700,15099,21120,0.269886364,0.714914773,0.445028409
51025,Virginia,Brunswick County,4552,3357,7948,0.572722698,0.422370408,-0.15035229
51027,Virginia,Buchanan County,1587,8311,9953,0.159449412,0.835024616,0.675575203
51029,Virginia,Buckingham County,3471,4544,8126,0.427147428,0.559192715,0.132045287
51031,Virginia,Campbell County,8070,21245,29892,0.269971899,0.710725278,0.440753379
51033,Virginia,Caroline County,7657,8336,16288,0.470100688,0.511787819,0.041687132
51035,Virginia,Carroll County,2842,12659,15651,0.181585841,0.808830107,0.627244266
51036,Virginia,Charles City County,2624,1761,4441,0.590857915,0.396532313,-0.194325602
51037,Virginia,Charlotte County,2317,3815,6191,0.374252948,0.616217089,0.241964141
51041,Virginia,Chesterfield County,106935,93326,203884,0.524489416,0.457740676,-0.066748739
51043,Virginia,Clarke County,3920,5192,9337,0.419835065,0.556067259,0.136232194
51045,Virginia,Craig County,587,2536,3169,0.185231934,0.800252446,0.615020511
51047,Virginia,Culpeper County,10617,16012,27116,0.39154005,0.590500074,0.198960024
51049,Virginia,Cumberland County,2227,3019,5310,0.419397363,0.568549906,0.149152542
51051,Virginia,Dickenson County,1503,5748,7303,0.205805833,0.787073805,0.581267972
51053,Virginia,Dinwiddie County,6224,8695,15092,0.412403923,0.576133051,0.163729128
51057,Virginia,Essex County,3038,3075,6178,0.491744901,0.497733894,0.005988993
51059,Virginia,Fairfax County,419943,168401,600823,0.698946279,0.280283877,-0.418662401
51061,Virginia,Fauquier County,17565,25106,43661,0.402304116,0.575021186,0.17271707
51063,Virginia,Floyd County,3004,6225,9408,0.319302721,0.661670918,0.342368197
51065,Virginia,Fluvanna County,7414,8155,15840,0.468055556,0.514835859,0.046780303
51067,Virginia,Franklin County,8381,20895,29702,0.282169551,0.703487981,0.42131843
51069,Virginia,Frederick County,17207,30558,48703,0.353304725,0.627435682,0.274130957
51071,Virginia,Giles County,2156,6876,9176,0.234960767,0.74934612,0.514385353
51073,Virginia,Gloucester County,6964,14875,22282,0.312539269,0.667579212,0.355039943
51075,Virginia,Goochland County,6685,9966,16950,0.39439528,0.587964602,0.193569322
51077,Virginia,Grayson County,1535,6529,8131,0.188783667,0.802976264,0.614192596
51079,Virginia,Greene County,4163,6866,11311,0.368048802,0.607019715,0.238970913
51081,Virginia,Greensville County,2627,1914,4574,0.574333188,0.418452121,-0.155881067
51083,Virginia,Halifax County,7666,10418,18248,0.420100833,0.570911881,0.150811048
51085,Virginia,Hanover County,25307,44318,70967,0.356602364,0.624487438,0.267885073
51087,Virginia,Henrico County,116572,63440,183152,0.636476806,0.346378964,-0.290097842
51089,Virginia,Henry County,9127,16725,26105,0.349626508,0.640681862,0.291055353
51091,Virginia,Highland County,417,1092,1533,0.272015656,0.712328767,0.440313112
51093,Virginia,Isle of Wight County,9399,13707,23456,0.400707708,0.584370737,0.183663029
51095,Virginia,James City County,25553,23153,49622,0.514953045,0.466587401,-0.048365644
51097,Virginia,King and Queen County,1590,2450,4115,0.386391252,0.595382746,0.208991495
51099,Virginia,King George County,5404,8446,14224,0.37992126,0.593785152,0.213863892
51101,Virginia,King William County,3260,7320,10736,0.303651267,0.681818182,0.378166915
51103,Virginia,Lancaster County,3368,3697,7152,0.470917226,0.516918345,0.046001119
51105,Virginia,Lee County,1489,8365,9946,0.149708425,0.841041625,0.691333199
51107,Virginia,Loudoun County,138372,82088,224862,0.61536409,0.365059459,-0.250304631
51109,Virginia,Louisa County,8269,13294,21915,0.377321469,0.606616473,0.229295003
51111,Virginia,Lunenburg County,2418,3537,6000,0.403,0.5895,0.1865
51113,Virginia,Madison County,2698,5300,8129,0.331898142,0.651986714,0.320088572
51115,Virginia,Mathews County,1825,3901,5826,0.313250944,0.669584621,0.356333677
51117,Virginia,Mecklenburg County,6803,9266,16204,0.419834609,0.571834115,0.151999506
51119,Virginia,Middlesex County,2491,4196,6785,0.367133382,0.618422992,0.251289609
51121,Virginia,Montgomery County,23218,20629,45037,0.515531674,0.458045607,-0.057486067
51125,Virginia,Nelson County,4327,4812,9316,0.464469729,0.5165307,0.05206097
51127,Virginia,New Kent County,4621,9631,14463,0.319504944,0.665906105,0.346401162
51131,Virginia,Northampton County,3667,2955,6732,0.544711824,0.438948307,-0.105763518
51133,Virginia,Northumberland County,3252,4485,7815,0.416122841,0.573896353,0.157773512
51135,Virginia,Nottoway County,2971,4027,7078,0.419751342,0.56894603,0.149194688
51137,Virginia,Orange County,7995,12426,20742,0.385449812,0.599074342,0.21362453
51139,Virginia,Page County,3007,9345,12514,0.240290874,0.746763625,0.506472751
51141,Virginia,Patrick County,1954,7485,9534,0.204950703,0.785084959,0.580134256
51143,Virginia,Pittsylvania County,10115,23751,34227,0.295526923,0.693925848,0.398398925
51145,Virginia,Powhatan County,5320,14055,19730,0.269640142,0.712366954,0.442726812
51147,Virginia,Prince Edward County,4973,4434,9574,0.519427616,0.463129309,-0.056298308
51149,Virginia,Prince George County,7103,10103,17432,0.407469022,0.579566315,0.172097292
51153,Virginia,Prince William County,142863,81222,228056,0.626438243,0.356149367,-0.270288876
51155,Virginia,Pulaski County,4925,12127,17376,0.283436924,0.697916667,0.414479742
51157,Virginia,Rappahannock County,2096,2812,4978,0.421052632,0.564885496,0.143832865
51159,Virginia,Richmond County,1513,2547,4102,0.368844466,0.620916626,0.25207216
51161,Virginia,Roanoke County,21801,34268,57184,0.381243005,0.599258534,0.218015529
51163,Virginia,Rockbridge County,4086,8088,12373,0.33023519,0.653681403,0.323446214
51165,Virginia,Rockingham County,12644,30349,43811,0.288603319,0.692725571,0.404122252
51167,Virginia,Russell County,2373,10879,13386,0.177274765,0.812714777,0.635440012
51169,Virginia,Scott County,1692,9063,10869,0.155672095,0.83383936,0.678167265
51171,Virginia,Shenandoah County,6836,16463,23684,0.288633677,0.695110623,0.406476946
51173,Virginia,Smyth County,3008,10963,14136,0.21279004,0.775537634,0.562747595
51175,Virginia,Southampton County,3969,5730,9786,0.405579399,0.585530349,0.17995095
51177,Virginia,Spotsylvania County,34307,39411,75317,0.455501414,0.523268319,0.067766905
51179,Virginia,Stafford County,40245,37636,79625,0.505431711,0.47266562,-0.032766091
51181,Virginia,Surry County,2397,2025,4471,0.536121673,0.45291881,-0.083202863
51183,Virginia,Sussex County,2827,2219,5088,0.555621069,0.436124214,-0.119496855
51185,Virginia,Tazewell County,3205,16731,20134,0.159183471,0.830982418,0.671798947
51187,Virginia,Warren County,6603,14069,21147,0.312242871,0.665295314,0.353052442
51191,Virginia,Washington County,6617,21679,28685,0.230678055,0.755760851,0.525082796
51193,Virginia,Westmoreland County,4501,5318,9933,0.453136011,0.535387094,0.082251082
51195,Virginia,Wise County,3110,13366,16615,0.187180259,0.804453807,0.617273548
51197,Virginia,Wythe County,3143,11733,15072,0.208532378,0.778463376,0.569930998
51199,Virginia,York County,17683,20241,38787,0.455900173,0.521850104,0.065949932
51510,Virginia,Alexandria city,66240,14544,82508,0.802831241,0.176273816,-0.626557425
51520,Virginia,Bristol city,2313,5347,7806,0.29631053,0.684985908,0.388675378
51530,Virginia,Buena Vista city,825,1863,2776,0.297190202,0.67110951,0.373919308
51540,Virginia,Charlottesville city,20696,3094,24205,0.855029952,0.12782483,-0.727205123
51550,Virginia,Chesapeake city,66377,58180,127108,0.52220946,0.457720993,-0.064488467
51570,Virginia,Colonial Heights city,2972,6007,9146,0.324950798,0.656789853,0.331839055
51580,Virginia,Covington city,964,1580,2603,0.370341913,0.606991932,0.236650019
51590,Virginia,Danville city,11710,7428,19389,0.603950694,0.383103822,-0.220846872
51595,Virginia,Emporia city,1612,754,2381,0.677026459,0.316673667,-0.360352793
51600,Virginia,Fairfax city,9174,4007,13483,0.680412371,0.297189053,-0.383223318
51610,Virginia,Falls Church city,7146,1490,8819,0.810295952,0.168953396,-0.641342556
51620,Virginia,Franklin city,2525,1487,4058,0.622227698,0.366436668,-0.25579103
51630,Virginia,Fredericksburg city,8517,4037,12862,0.662183175,0.313870316,-0.34831286
51640,Virginia,Galax city,777,1838,2638,0.294541319,0.696739955,0.402198635
51650,Virginia,Hampton city,46220,18430,65901,0.701355063,0.279661917,-0.421693146
51660,Virginia,Harrisonburg city,11022,5591,17086,0.645089547,0.327226969,-0.317862578
51670,Virginia,Hopewell city,5430,4020,9608,0.565154038,0.418401332,-0.146752706
51678,Virginia,Lexington city,1791,906,2762,0.648443157,0.328023172,-0.320419986
51680,Virginia,Lynchburg city,18048,17097,36363,0.496328686,0.470175728,-0.026152958
51683,Virginia,Manassas city,10356,6256,16968,0.610325318,0.368694012,-0.241631306
51685,Virginia,Manassas Park city,3992,1979,6087,0.655823887,0.325119106,-0.330704781
51690,Virginia,Martinsville city,3766,2165,6013,0.626309662,0.360053218,-0.266256444
51700,Virginia,Newport News city,53099,26377,81203,0.653904412,0.3248279,-0.329076512
51710,Virginia,Norfolk city,64440,23443,89881,0.716947965,0.260822643,-0.456125321
51720,Virginia,Norton city,464,1109,1601,0.289818863,0.692692067,0.402873204
51730,Virginia,Petersburg city,12389,1584,14118,0.877532228,0.112197195,-0.765335033
51735,Virginia,Poquoson city,2054,5605,7857,0.261422935,0.713376607,0.451953672
51740,Virginia,Portsmouth city,30948,12755,44582,0.694181508,0.286102014,-0.408079494
51750,Virginia,Radford city,3358,2786,6320,0.531329114,0.440822785,-0.090506329
51760,Virginia,Richmond city,92175,16603,111159,0.829217607,0.149362625,-0.679854983
51770,Virginia,Roanoke city,26773,15607,43323,0.617985827,0.360247444,-0.257738384
51775,Virginia,Salem city,5148,7683,13051,0.394452532,0.588690522,0.194237989
51790,Virginia,Staunton city,6981,5695,12990,0.537413395,0.438414165,-0.09899923
51800,Virginia,Suffolk city,28676,20082,49642,0.577656017,0.404536481,-0.173119536
51810,Virginia,Virginia Beach city,117393,105087,227561,0.515874864,0.461797057,-0.054077808
51820,Virginia,Waynesboro city,4961,5507,10717,0.462909396,0.51385649,0.050947093
51830,Virginia,Williamsburg city,4790,1963,6883,0.695917478,0.285195409,-0.410722069
51840,Virginia,Winchester city,6610,5221,12106,0.546010243,0.431273749,-0.114736494
53001,Washington,Adams County,1814,3907,5862,0.309450699,0.666496076,0.357045377
53003,Washington,Asotin County,4250,7319,11951,0.355618777,0.612417371,0.256798594
53005,Washington,Benton County,38706,60365,103033,0.375666049,0.585880252,0.210214203
53007,Washington,Chelan County,19349,22746,43306,0.446797211,0.525238997,0.078441786
53009,Washington,Clallam County,24721,23062,49264,0.501806593,0.468130887,-0.033675706
53011,Washington,Clark County,140324,126303,275403,0.509522409,0.458611562,-0.050910847
53013,Washington,Columbia County,668,1754,2495,0.267735471,0.703006012,0.435270541
53015,Washington,Cowlitz County,23938,34424,60280,0.39711347,0.571068348,0.173954877
53017,Washington,Douglas County,7811,12955,21308,0.366575934,0.60798761,0.241411676
53019,Washington,Ferry County,1486,2771,4367,0.340279368,0.634531715,0.294252347
53021,Washington,Franklin County,13340,18039,32404,0.411677571,0.556690532,0.145012961
53023,Washington,Garfield County,366,1069,1489,0.245802552,0.717931498,0.472128946
53025,Washington,Grant County,11819,24764,37680,0.313667728,0.657218684,0.343550955
53027,Washington,Grays Harbor County,17354,19877,38441,0.451445072,0.51707812,0.065633048
53029,Washington,Island County,29213,22746,53925,0.54173389,0.421808067,-0.119925823
53031,Washington,Jefferson County,17204,6931,24792,0.693933527,0.279565989,-0.414367538
53033,Washington,King County,907310,269167,1210507,0.749528916,0.222358896,-0.52717002
53035,Washington,Kitsap County,90277,61563,158672,0.568953565,0.387989059,-0.180964505
53037,Washington,Kittitas County,11421,14105,26364,0.43320437,0.535009862,0.101805492
53039,Washington,Klickitat County,5959,7237,13560,0.439454277,0.533702065,0.094247788
53041,Washington,Lewis County,14520,29391,45309,0.320466133,0.64867907,0.328212938
53043,Washington,Lincoln County,1713,5150,7033,0.243566046,0.732262193,0.488696147
53045,Washington,Mason County,17269,18710,37303,0.462938638,0.501568238,0.038629601
53047,Washington,Okanogan County,8900,11840,21282,0.418193779,0.55633869,0.138144911
53049,Washington,Pacific County,6794,6953,14064,0.483077361,0.494382821,0.011305461
53051,Washington,Pend Oreille County,2593,5728,8553,0.303168479,0.669706536,0.366538057
53053,Washington,Pierce County,249506,197730,464081,0.537634594,0.426067863,-0.111566731
53055,Washington,San Juan County,9725,3057,13197,0.736909904,0.231643555,-0.505266348
53057,Washington,Skagit County,38252,32762,73423,0.520981164,0.446208954,-0.07477221
53059,Washington,Skamania County,3192,3885,7312,0.43654267,0.531318381,0.094775711
53061,Washington,Snohomish County,256728,166428,438796,0.585073702,0.379283312,-0.20579039
53063,Washington,Spokane County,135765,148576,295430,0.459550486,0.502914396,0.04336391
53065,Washington,Stevens County,7839,19808,28430,0.275729863,0.696728808,0.420998945
53067,Washington,Thurston County,96608,65277,168134,0.574589316,0.388243901,-0.186345415
53069,Washington,Wahkiakum County,1165,1741,2981,0.390808454,0.584032204,0.19322375
53071,Washington,Walla Walla County,13690,16400,31261,0.43792585,0.524615335,0.086689485
53073,Washington,Whatcom County,83660,50489,138620,0.603520416,0.364225941,-0.239294474
53075,Washington,Whitman County,11184,9067,21126,0.529395058,0.429186784,-0.100208274
53077,Washington,Yakima County,43179,50555,96193,0.448878817,0.525557993,0.076679176
54001,West Virginia,Barbour County,1457,5116,6677,0.218211772,0.766212371,0.548000599
54003,West Virginia,Berkeley County,17186,33279,51535,0.3334821,0.645755312,0.312273212
54005,West Virginia,Boone County,2041,6816,9012,0.22647581,0.7563249,0.52984909
54007,West Virginia,Braxton County,1457,4120,5664,0.257238701,0.72740113,0.470162429
54009,West Virginia,Brooke County,2947,7545,10656,0.276557808,0.708051802,0.431493994
54011,West Virginia,Cabell County,14994,21721,37360,0.40133833,0.581397216,0.180058887
54013,West Virginia,Calhoun County,568,2364,2971,0.19118142,0.795691686,0.604510266
54015,West Virginia,Clay County,641,2679,3365,0.190490342,0.796136701,0.60564636
54017,West Virginia,Doddridge County,435,2619,3101,0.14027733,0.844566269,0.704288939
54019,West Virginia,Fayette County,5063,11580,16862,0.300260942,0.686751275,0.386490333
54021,West Virginia,Gilmer County,599,2012,2662,0.225018783,0.75582269,0.530803907
54023,West Virginia,Grant County,607,4871,5509,0.110183336,0.884189508,0.774006172
54025,West Virginia,Greenbrier County,4655,10925,15850,0.293690852,0.689274448,0.395583596
54027,West Virginia,Hampshire County,1939,8033,10086,0.192246679,0.796450525,0.604203847
54029,West Virginia,Hancock County,3790,9806,13800,0.274637681,0.71057971,0.435942029
54031,West Virginia,Hardy County,1381,4859,6331,0.218132996,0.767493287,0.549360291
54033,West Virginia,Harrison County,9215,20683,30465,0.302478254,0.678910225,0.376431971
54035,West Virginia,Jackson County,3207,10093,13508,0.237414865,0.747186852,0.509771987
54037,West Virginia,Jefferson County,12127,15033,27703,0.437750424,0.542648811,0.104898386
54039,West Virginia,Kanawha County,34344,46398,82244,0.417586693,0.564150576,0.146563883
54041,West Virginia,Lewis County,1538,5782,7457,0.206249162,0.775378839,0.569129677
54043,West Virginia,Lincoln County,1711,6012,7830,0.218518519,0.767816092,0.549297573
54045,West Virginia,Logan County,2333,10534,13026,0.179103332,0.808690312,0.62958698
54047,West Virginia,McDowell County,1333,5148,6527,0.204228589,0.788723763,0.584495174
54049,West Virginia,Marion County,8901,16300,25794,0.345080251,0.631929906,0.286849655
54051,West Virginia,Marshall County,3455,10435,14080,0.245383523,0.741122159,0.495738636
54053,West Virginia,Mason County,2526,8491,11203,0.225475319,0.757921985,0.532446666
